date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-11-15 00:00:00,4.9375,90.47222222222224,3.859722222222222,8.972222222222221,0.0,156.3,0.0,0.245
2003-11-15 12:00:00,7.320833333333334,91.72222222222224,3.477777777777778,3.0,0.5,156.9,0.0,0.245
2003-11-16 00:00:00,8.0,92.11111111111111,3.2694444444444444,21.916666666666668,0.6000000000000001,159.8,0.0,0.185
2003-11-16 12:00:00,7.108333333333333,91.95833333333331,3.165277777777778,6.958333333333333,0.5,162.7,0.0,0.185
2003-11-17 00:00:00,6.666666666666667,93.76388888888889,3.406944444444445,36.375,0.6000000000000001,169.7,0.0,0.105
2003-11-17 12:00:00,5.352777777777778,90.68055555555556,4.156944444444445,15.72222222222222,0.0,176.7,0.0,0.105
2003-11-18 00:00:00,5.236111111111111,97.18055555555556,1.165277777777778,10.569444444444445,0.3,174.14999999999998,0.0,0.155
2003-11-18 12:00:00,10.133333333333333,96.77777777777776,5.3125,2.625,4.9,171.6,0.0,0.155
2003-11-19 00:00:00,9.85,91.23611111111111,5.573611111111111,6.472222222222222,2.0,215.9,0.0,0.27
2003-11-19 12:00:00,7.790277777777778,94.5,4.840277777777778,1.4861111111111112,11.0,260.2,0.0,0.27
2003-11-20 00:00:00,7.138888888888889,94.04166666666669,2.988888888888889,18.61111111111111,0.0,354.54999999999995,0.0,0.14
2003-11-20 12:00:00,8.547222222222222,96.41666666666669,2.515277777777777,7.591549295774648,6.4,448.9,0.0,0.14
2003-11-21 00:00:00,9.066197183098591,96.69014084507042,3.259154929577465,6.271428571428571,0.3999999999999999,492.25,0.0,0.19
2003-11-21 12:00:00,8.747887323943662,96.90140845070422,3.5661971830985912,1.7887323943661972,1.1,535.6,0.0,0.19
2003-11-22 00:00:00,8.166666666666666,97.47222222222224,1.6819444444444445,9.125,0.7,527.9000000000001,0.0,0.15
2003-11-22 12:00:00,8.179166666666667,97.97222222222224,2.094444444444445,3.5416666666666665,7.8,520.2,0.0,0.15
2003-11-23 00:00:00,9.779166666666669,93.13888888888889,3.3152777777777778,8.338028169014084,0.1,612.0,0.0,0.27
2003-11-23 12:00:00,7.076388888888889,86.13888888888889,3.490277777777778,4.402777777777778,0.2,703.8,0.0,0.27
2003-11-24 00:00:00,3.7375,89.34722222222223,1.7450704225352114,20.86111111111111,1.7,660.5,0.0,0.11
2003-11-24 12:00:00,2.6166666666666667,87.76388888888889,2.8666666666666667,17.34722222222222,0.0,617.2,0.0,0.11
2003-11-25 00:00:00,5.738888888888889,96.31944444444444,3.6805555555555554,5.875,1.7,598.2,0.0,0.18
2003-11-25 12:00:00,5.112500000000001,93.51388888888889,2.1222222222222222,2.3472222222222223,0.1,579.2,0.0,0.18
2003-11-26 00:00:00,6.522222222222222,97.0,2.8152777777777778,2.930555555555556,1.1,563.25,0.0,0.16
2003-11-26 12:00:00,7.651388888888889,98.63888888888889,4.043055555555556,3.0416666666666665,0.0,547.3,0.0,0.16
2003-11-27 00:00:00,6.779166666666667,98.69444444444444,3.2805555555555554,9.0,0.0,531.4,0.0,0.125
2003-11-27 12:00:00,7.098611111111111,97.95833333333331,0.5763888888888888,4.208333333333333,0.0,515.5,0.0,0.125
2003-11-28 00:00:00,7.116666666666666,98.40277777777776,1.022222222222222,10.680555555555555,0.9,499.55,0.0,0.105
2003-11-28 12:00:00,3.948611111111111,96.58333333333331,1.4208333333333334,5.486111111111111,0.0,483.6,0.0,0.105
2003-11-29 00:00:00,-1.0861111111111112,98.81944444444444,0.4805555555555555,26.125,0.0,467.65,0.0,0.0
2003-11-29 12:00:00,4.363888888888889,98.90277777777776,2.538888888888889,12.98611111111111,0.0,451.7,0.0,0.0
